       sample #	   MLII	     V1
            246	    874	   1131
            247	    871	   1134
            248	    874	   1133
            249	    870	   1138
            250	    865	   1143
            251	    865	   1144
            252	    860	   1144
            253	    860	   1144
            254	    859	   1147
            255	    853	   1150
            256	    852	   1154
            257	    848	   1157
            258	    847	   1156
            259	    843	   1157
            260	    843	   1160
            261	    843	   1163
            262	    839	   1169
            263	    836	   1171
            264	    829	   1171
            265	    828	   1174
            266	    828	   1175
            267	    831	   1181
            268	    831	   1184
            269	    825	   1183
            270	    821	   1182
            271	    820	   1182
            272	    819	   1187
            273	    818	   1189
            274	    817	   1189
            275	    817	   1189
            276	    816	   1186
            277	    817	   1182
            278	    816	   1182
            279	    825	   1180
            280	    826	   1179
            281	    824	   1178
            282	    822	   1168
            283	    825	   1164
            284	    831	   1159
            285	    842	   1158
            286	    843	   1152
            287	    843	   1148
            288	    847	   1141
            289	    854	   1131
            290	    866	   1127
            291	    875	   1127
            292	    880	   1122
            293	    881	   1119
            294	    885	   1109
            295	    891	   1105
            296	    903	   1104
            297	    911	   1101
            298	    916	   1103
            299	    918	   1097
            300	    921	   1090
            301	    929	   1088
            302	    935	   1088
            303	    941	   1090
            304	    942	   1087
            305	    942	   1086
            306	    942	   1082
            307	    945	   1079
            308	    948	   1083
            309	    953	   1082
            310	    953	   1083
            311	    947	   1083
            312	    946	   1081
            313	    946	   1079
            314	    952	   1080
            315	    956	   1083
            316	    954	   1086
            317	    951	   1083
            318	    947	   1081
            319	    947	   1080
            320	    952	   1083
            321	    955	   1083
            322	    951	   1082
            323	    952	   1082
            324	    950	   1083
            325	    952	   1079
            326	    955	   1082
            327	    956	   1082
            328	    952	   1082
            329	    950	   1082
            330	    950	   1077
            331	    953	   1079
            332	    957	   1080
            333	    958	   1078
            334	    955	   1080
            335	    954	   1079
            336	    953	   1078
            337	    957	   1075
            338	    958	   1075
            339	    960	   1077
            340	    960	   1079
            341	    959	   1079
            342	    956	   1075
            343	    960	   1073
            344	    963	   1073
            345	    963	   1075
            346	    965	   1077
            347	    966	   1077
            348	    964	   1075
            349	    964	   1075
            350	    965	   1075
            351	    966	   1076
            352	    968	   1076
            353	    965	   1077
            354	    963	   1076
            355	    964	   1073
            356	    966	   1074
            357	    968	   1073
            358	    967	   1075
            359	    968	   1076
            360	    961	   1070
            361	    967	   1070
            362	    969	   1070
            363	    971	   1075
            364	    972	   1075
            365	    969	   1077
            366	    966	   1073
            367	    968	   1069
            368	    969	   1071
            369	    971	   1073
            370	    972	   1076
            371	    970	   1073
            372	    967	   1071
            373	    968	   1070
            374	    971	   1070
            375	    973	   1070
            376	    972	   1073
            377	    970	   1073
            378	    968	   1070
            379	    968	   1067
            380	    970	   1067
            381	    972	   1073
            382	    972	   1073
            383	    973	   1071
            384	    969	   1066
            385	    966	   1065
            386	    969	   1068
            387	    974	   1072
            388	    973	   1074
            389	    972	   1072
            390	    967	   1068
            391	    966	   1068
            392	    968	   1069
            393	    972	   1071
            394	    974	   1074
            395	    967	   1072
            396	    968	   1067
            397	    968	   1065
            398	    971	   1068
            399	    975	   1070
            400	    977	   1073
            401	    971	   1071
            402	    968	   1067
            403	    968	   1067
            404	    973	   1067
            405	    977	   1070
            406	    978	   1072
            407	    974	   1068
            408	    972	   1068
            409	    972	   1065
            410	    977	   1066
            411	    977	   1069
            412	    978	   1068
            413	    974	   1068
            414	    973	   1064
            415	    973	   1064
            416	    977	   1068
            417	    980	   1068
            418	    977	   1069
            419	    975	   1067
            420	    972	   1066
            421	    973	   1064
            422	    978	   1067
            423	    982	   1069
            424	    982	   1070
            425	    978	   1070
            426	    978	   1069
            427	    982	   1068
            428	    988	   1072
            429	    994	   1075
            430	    992	   1075
            431	    990	   1075
            432	    989	   1074
            433	    997	   1072
            434	   1006	   1073
            435	   1011	   1075
            436	   1011	   1072
            437	   1005	   1070
            438	   1003	   1063
            439	   1005	   1059
            440	   1006	   1061
            441	   1010	   1062
            442	   1007	   1060
            443	    999	   1058
            444	    995	   1058
            445	    994	   1057
            446	    995	   1058
            447	    991	   1060
            448	    983	   1061
            449	    975	   1062
            450	    974	   1063
            451	    977	   1062
            452	    982	   1062
            453	    980	   1066
            454	    976	   1067
            455	    973	   1065
            456	    971	   1063
            457	    973	   1064
            458	    977	   1062
            459	    974	   1064
            460	    970	   1067
            461	    966	   1064
            462	    968	   1063
            463	    975	   1064
            464	    980	   1064
            465	    977	   1066
            466	    975	   1066
            467	    972	   1065
            468	    972	   1062
            469	    974	   1061
            470	    979	   1062
            471	    979	   1062
            472	    974	   1058
            473	    970	   1060
            474	    972	   1058
            475	    984	   1057
            476	   1007	   1050
            477	   1036	   1041
            478	   1067	   1028
            479	   1108	   1016
            480	   1160	   1015
            481	   1220	   1017
            482	   1277	   1015
            483	   1317	   1016
            484	   1321	   1026
            485	   1276	   1041
            486	   1211	   1050
            487	   1142	   1051
            488	   1072	   1054
            489	   1018	   1050
            490	    988	   1045
            491	    973	   1042
            492	    973	   1043
            493	    970	   1046
            494	    970	   1055
            495	    969	   1060
            496	    971	   1066
            497	    970	   1067
            498	    969	   1066
            499	    967	   1066
            500	    965	   1067
            501	    963	   1071
            502	    962	   1070
            503	    962	   1070
            504	    962	   1069
            505	    961	   1068
            506	    961	   1067
            507	    960	   1068
            508	    963	   1070
            509	    965	   1070
            510	    966	   1069
            511	    964	   1067
            512	    960	   1068
            513	    965	   1069
            514	    965	   1069
            515	    965	   1072
            516	    965	   1068
            517	    965	   1066
            518	    967	   1068
            519	    968	   1070
            520	    968	   1073
            521	    972	   1072
            522	    966	   1069
            523	    970	   1065
            524	    971	   1064
            525	    974	   1066
            526	    975	   1067
            527	    975	   1067
            528	    970	   1063
            529	    973	   1060
            530	    975	   1057
            531	    979	   1061
            532	    981	   1063
            533	    981	   1060
            534	    978	   1056
            535	    979	   1055
            536	    985	   1056
            537	    985	   1056
            538	    987	   1059
            539	    985	   1054
            540	    987	   1051
            541	    990	   1048
            542	    994	   1048
            543	    998	   1050
            544	   1000	   1048
            545	    999	   1047
            546	   1000	   1041
            547	   1002	   1037
            548	   1008	   1035
            549	   1012	   1035
            550	   1017	   1034
            551	   1018	   1032
            552	   1018	   1025
            553	   1021	   1022
            554	   1025	   1021
            555	   1032	   1021
            556	   1036	   1021
            557	   1038	   1020
            558	   1036	   1013
            559	   1037	   1009
            560	   1042	   1011
            561	   1049	   1009
            562	   1054	   1012
            563	   1048	   1012
            564	   1049	   1007
            565	   1048	   1006
            566	   1052	   1006
            567	   1058	   1012
            568	   1059	   1015
            569	   1056	   1014
            570	   1053	   1013
            571	   1049	   1014
            572	   1052	   1020
            573	   1053	   1024
            574	   1052	   1030
            575	   1046	   1033
            576	   1038	   1033
            577	   1032	   1035
            578	   1030	   1041
            579	   1032	   1049
            580	   1028	   1054
            581	   1020	   1055
            582	   1012	   1055
            583	   1010	   1058
            584	   1008	   1063
            585	   1009	   1067
            586	   1007	   1073
            587	   1001	   1072
            588	    992	   1072
            589	    988	   1072
            590	    991	   1076
            591	    991	   1078
            592	    991	   1082
            593	    983	   1080
            594	    977	   1078
            595	    978	   1076
            596	    980	   1080
            597	    984	   1082
            598	    982	   1085
            599	    979	   1085
            600	    973	   1082
            601	    974	   1080
            602	    979	   1083
            603	    980	   1084
            604	    982	   1087
            605	    977	   1085
            606	    974	   1081
            607	    973	   1080
            608	    978	   1081
            609	    979	   1085
            610	    979	   1087
            611	    979	   1085
            612	    973	   1082
            613	    975	   1079
            614	    978	   1081
            615	    982	   1081
            616	    984	   1082
            617	    981	   1080
            618	    977	   1079
            619	    978	   1076
            620	    980	   1075
            621	    983	   1079
            622	    984	   1081
            623	    978	   1078
            624	    975	   1074
            625	    977	   1072
            626	    981	   1073
            627	    984	   1079
            628	    985	   1078
            629	    980	   1077
            630	    974	   1073
            631	    972	   1074
            632	    978	   1076
            633	    980	   1079
            634	    982	   1079
            635	    979	   1077
            636	    975	   1076
            637	    980	   1077
            638	    984	   1079
            639	    989	   1084
            640	    992	   1085
            641	    988	   1084
            642	    988	   1081
            643	    993	   1079
            644	   1001	   1078
            645	   1008	   1082
            646	   1012	   1083
            647	   1010	   1078
            648	   1008	   1071
            649	   1007	   1069
            650	   1011	   1068
            651	   1013	   1066
            652	   1012	   1067
            653	   1007	   1069
            654	   1001	   1063
            655	    999	   1062
            656	    997	   1066
            657	    998	   1067
            658	    996	   1069
            659	    988	   1069
            660	    980	   1066
            661	    976	   1068
            662	    975	   1073
            663	    976	   1080
            664	    977	   1085
            665	    973	   1081
            666	    972	   1079
            667	    977	   1076
            668	    985	   1070
            669	    994	   1067
            670	   1004	   1058
            671	   1012	   1049
            672	   1017	   1036
            673	   1031	   1024
            674	   1047	   1012
            675	   1064	   1000
            676	   1082	    980
            677	   1094	    957
            678	   1107	    935
            679	   1122	    916
            680	   1138	    904
            681	   1150	    894
            682	   1158	    883
            683	   1162	    866
            684	   1173	    850
            685	   1190	    836
            686	   1212	    828
            687	   1229	    825
            688	   1236	    822
            689	   1241	    815
            690	   1262	    804
            691	   1298	    798
            692	   1326	    793
            693	   1345	    791
            694	   1356	    788
            695	   1362	    792
            696	   1377	    801
            697	   1395	    814
            698	   1411	    839
            699	   1413	    871
            700	   1371	    907
            701	   1291	    952
            702	   1210	    988
            703	   1146	   1017
            704	   1090	   1041
            705	   1044	   1058
            706	   1004	   1066
            707	    971	   1075
            708	    949	   1082
            709	    942	   1086
            710	    943	   1093
            711	    941	   1101
            712	    932	   1105
            713	    925	   1105
            714	    915	   1107
            715	    915	   1108
            716	    915	   1111
            717	    915	   1117
            718	    912	   1117
            719	    906	   1117
            720	    901	   1117
            721	    902	   1116
            722	    902	   1119
            723	    903	   1122
            724	    904	   1125
            725	    898	   1123
            726	    895	   1123
            727	    898	   1122
            728	    901	   1127
            729	    901	   1129
            730	    901	   1133
            731	    892	   1132
            732	    887	   1132
            733	    889	   1131
            734	    892	   1137
            735	    894	   1142
            736	    893	   1144
            737	    886	   1148
            738	    880	   1145
            739	    879	   1147
            740	    884	   1152
            741	    884	   1157
            742	    881	   1161
            743	    875	   1161
            744	    872	   1161
            745	    871	   1163
            746	    873	   1167
            747	    873	   1173
            748	    873	   1176
            749	    866	   1176
            750	    863	   1176
            751	    865	   1175
            752	    867	   1179
            753	    870	   1184
            754	    868	   1187
            755	    864	   1187
            756	    859	   1187
            757	    858	   1185
            758	    860	   1190
            759	    864	   1193
            760	    866	   1195
            761	    863	   1192
            762	    856	   1188
            763	    858	   1187
            764	    863	   1185
            765	    867	   1186
            766	    871	   1185
            767	    871	   1180
            768	    868	   1173
            769	    872	   1171
            770	    881	   1168
            771	    890	   1166
            772	    890	   1162
            773	    889	   1156
            774	    889	   1146
            775	    897	   1139
            776	    906	   1136
            777	    913	   1135
            778	    917	   1133
            779	    915	   1123
            780	    920	   1118
            781	    925	   1112
            782	    935	   1106
            783	    941	   1106
            784	    945	   1104
            785	    941	   1099
            786	    940	   1096
            787	    948	   1092
            788	    952	   1090
            789	    954	   1094
            790	    956	   1089
            791	    954	   1087
            792	    951	   1085
            793	    950	   1082
            794	    956	   1084
            795	    962	   1087
            796	    959	   1087
            797	    953	   1085
            798	    950	   1081
            799	    953	   1081
            800	    956	   1083
            801	    958	   1085
            802	    958	   1084
            803	    950	   1084
            804	    947	   1081
            805	    952	   1080
            806	    954	   1081
            807	    956	   1085
            808	    959	   1084
            809	    953	   1081
            810	    949	   1077
            811	    954	   1075
            812	    955	   1081
            813	    958	   1082
            814	    959	   1083
            815	    952	   1083
            816	    951	   1080
            817	    954	   1079
            818	    956	   1081
            819	    960	   1084
            820	    958	   1082
            821	    954	   1081
            822	    953	   1077
            823	    953	   1079
            824	    957	   1079
            825	    959	   1084
            826	    958	   1084
            827	    955	   1086
            828	    953	   1083
            829	    953	   1081
            830	    959	   1082
            831	    963	   1087
            832	    967	   1083
            833	    965	   1077
            834	    969	   1073
            835	    975	   1069
            836	    986	   1066
            837	    994	   1061
            838	    997	   1055
            839	   1002	   1042
            840	   1013	   1029
            841	   1033	   1013
            842	   1058	    995
            843	   1078	    975
            844	   1102	    957
            845	   1122	    939
            846	   1143	    917
            847	   1166	    897
            848	   1185	    876
            849	   1206	    864
            850	   1219	    856
            851	   1231	    851
            852	   1245	    847
            853	   1261	    844
            854	   1270	    849
            855	   1270	    860
            856	   1259	    874
            857	   1244	    886
            858	   1229	    899
            859	   1223	    919
            860	   1220	    943
            861	   1218	    970
            862	   1210	    985
            863	   1201	    995
            864	   1195	   1001
            865	   1197	   1007
            866	   1200	   1019
            867	   1200	   1025
            868	   1203	   1029
            869	   1200	   1029
            870	   1201	   1028
            871	   1193	   1023
            872	   1181	   1024
            873	   1155	   1029
            874	   1128	   1038
            875	   1084	   1048
            876	   1043	   1062
            877	   1009	   1072
            878	    983	   1084
            879	    963	   1090
            880	    949	   1097
            881	    938	   1100
            882	    929	   1101
            883	    926	   1104
            884	    918	   1107
            885	    909	   1109
            886	    900	   1113
            887	    891	   1114
            888	    886	   1119
            889	    882	   1123
            890	    881	   1120
            891	    879	   1125
            892	    871	   1128
            893	    863	   1128
            894	    860	   1126
            895	    862	   1129
            896	    864	   1131
            897	    862	   1133
            898	    858	   1134
            899	    855	   1134
            900	    851	   1133
            901	    848	   1135
            902	    850	   1136
            903	    848	   1140
            904	    845	   1143
            905	    840	   1146
            906	    836	   1145
            907	    835	   1144
            908	    832	   1146
            909	    830	   1151
            910	    830	   1151
            911	    822	   1157
            912	    821	   1152
            913	    821	   1154
            914	    821	   1157
            915	    820	   1160
            916	    812	   1163
            917	    808	   1164
            918	    803	   1161
            919	    805	   1162
            920	    806	   1163
            921	    802	   1163
            922	    800	   1163
            923	    796	   1163
            924	    796	   1158
            925	    796	   1154
            926	    796	   1152
            927	    799	   1152
            928	    802	   1149
            929	    802	   1148
            930	    803	   1144
            931	    804	   1142
            932	    808	   1138
            933	    814	   1137
            934	    822	   1135
            935	    827	   1129
            936	    830	   1122
            937	    832	   1121
            938	    843	   1117
            939	    851	   1116
            940	    858	   1110
            941	    862	   1106
            942	    869	   1101
            943	    877	   1096
            944	    886	   1096
            945	    893	   1096
            946	    901	   1094
            947	    904	   1092
            948	    908	   1086
            949	    909	   1084
            950	    916	   1082
            951	    922	   1084
            952	    927	   1085
            953	    927	   1081
            954	    926	   1079
            955	    928	   1078
            956	    933	   1078
            957	    933	   1080
            958	    935	   1082
            959	    935	   1082
            960	    933	   1080
            961	    931	   1077
            962	    938	   1076
            963	    940	   1081
            964	    941	   1082
            965	    936	   1082
            966	    931	   1082
            967	    936	   1080
            968	    940	   1080
            969	    944	   1084
            970	    942	   1084
            971	    942	   1082
            972	    935	   1077
            973	    937	   1076
            974	    940	   1078
            975	    946	   1081
            976	    945	   1083
            977	    945	   1081
            978	    940	   1079
            979	    939	   1077
            980	    943	   1079
            981	    945	   1078
            982	    947	   1082
            983	    947	   1080
            984	    942	   1075
            985	    945	   1073
            986	    947	   1074
            987	    951	   1077
            988	    953	   1079
            989	    949	   1077
            990	    945	   1074
            991	    946	   1072
            992	    948	   1074
            993	    954	   1077
            994	    954	   1077
            995	    951	   1076
            996	    947	   1075
            997	    946	   1072
            998	    955	   1074
            999	    956	   1077
           1000	    952	   1074
           1001	    948	   1071
           1002	    949	   1070
           1003	    956	   1072
           1004	    959	   1073
           1005	    957	   1073
           1006	    954	   1071
           1007	    953	   1069
           1008	    956	   1066
           1009	    960	   1068
           1010	    961	   1073
           1011	    961	   1071
           1012	    957	   1071
           1013	    956	   1067
           1014	    957	   1068
           1015	    962	   1069
           1016	    963	   1071
           1017	    960	   1070
           1018	    951	   1069
           1019	    948	   1065
           1020	    955	   1065
           1021	    956	   1068
           1022	    960	   1067
           1023	    958	   1069
           1024	    958	   1069
           1025	    955	   1065
           1026	    957	   1063
           1027	    960	   1067
           1028	    963	   1066
           1029	    963	   1066
           1030	    959	   1066
           1031	    959	   1064
           1032	    958	   1061
           1033	    966	   1064
           1034	    966	   1068
           1035	    965	   1067
           1036	    960	   1065
           1037	    958	   1064
           1038	    958	   1062
           1039	    965	   1064
           1040	    967	   1067
           1041	    963	   1065
           1042	    956	   1064
           1043	    957	   1062
           1044	    959	   1062
           1045	    959	   1062
           1046	    963	   1065
           1047	    961	   1066
           1048	    959	   1066
           1049	    957	   1064
           1050	    959	   1062
           1051	    964	   1064
           1052	    965	   1064
           1053	    962	   1062
           1054	    960	   1062
           1055	    958	   1058
           1056	    960	   1057
           1057	    962	   1061
           1058	    968	   1064
           1059	    965	   1064
           1060	    960	   1061
           1061	    957	   1058
           1062	    958	   1059
           1063	    960	   1059
           1064	    965	   1060
           1065	    967	   1061
           1066	    960	   1063
           1067	    960	   1057
           1068	    962	   1059
           1069	    964	   1060
           1070	    970	   1063
           1071	    969	   1061
           1072	    964	   1059
           1073	    962	   1059
           1074	    963	   1055
           1075	    967	   1060
           1076	    969	   1063
           1077	    969	   1063
           1078	    964	   1061
           1079	    961	   1057
           1080	    960	   1057
           1081	    967	   1057
           1082	    972	   1061
           1083	    968	   1062
           1084	    965	   1059
           1085	    965	   1055
           1086	    967	   1057
           1087	    968	   1055
           1088	    969	   1059
           1089	    967	   1058
           1090	    966	   1057
           1091	    964	   1056
           1092	    963	   1056
           1093	    966	   1055
           1094	    971	   1060
           1095	    966	   1062
           1096	    967	   1057
           1097	    965	   1054
           1098	    965	   1053
           1099	    968	   1057
           1100	    972	   1058
           1101	    971	   1060
           1102	    966	   1059
           1103	    961	   1056
           1104	    963	   1055
           1105	    967	   1057
           1106	    972	   1057
           1107	    967	   1059
           1108	    968	   1058
           1109	    964	   1054
           1110	    965	   1053
           1111	    970	   1056
           1112	    972	   1058
           1113	    972	   1058
           1114	    968	   1058
           1115	    966	   1055
           1116	    966	   1052
           1117	    967	   1056
           1118	    973	   1061
           1119	    974	   1060
           1120	    973	   1058
           1121	    971	   1056
           1122	    975	   1057
           1123	    979	   1058
           1124	    984	   1063
           1125	    987	   1064
           1126	    986	   1063
           1127	    986	   1059
           1128	    987	   1058
           1129	    993	   1058
           1130	   1002	   1055
           1131	   1004	   1055
           1132	   1005	   1049
           1133	   1003	   1044
           1134	   1004	   1042
           1135	   1005	   1043
           1136	   1007	   1045
           1137	   1008	   1048
           1138	   1000	   1045
           1139	    994	   1045
           1140	    990	   1041
           1141	    995	   1040
           1142	    994	   1044
           1143	    993	   1043
           1144	    986	   1042
           1145	    984	   1037
           1146	    983	   1039
           1147	    977	   1042
           1148	    982	   1048
           1149	    982	   1051
           1150	    978	   1051
           1151	    975	   1045
           1152	    971	   1045
           1153	    975	   1044
           1154	    979	   1048
           1155	    979	   1049
           1156	    978	   1049
           1157	    972	   1045
           1158	    975	   1043
           1159	    978	   1045
           1160	    980	   1048
           1161	    979	   1046
           1162	    976	   1046
           1163	    975	   1045
           1164	    973	   1044
           1165	    977	   1045
           1166	    978	   1046
           1167	    980	   1048
           1168	    976	   1044
           1169	    974	   1038
           1170	    970	   1037
           1171	    969	   1037
           1172	    973	   1039
           1173	    983	   1041
           1174	   1001	   1033
           1175	   1029	   1018
           1176	   1066	   1002
           1177	   1121	    995
           1178	   1183	    998
           1179	   1240	   1000
           1180	   1290	   1001
           1181	   1328	    998
           1182	   1336	   1005
           1183	   1295	   1019
           1184	   1223	   1032
           1185	   1138	   1043
           1186	   1059	   1041
           1187	   1005	   1032
           1188	    984	   1026
           1189	    980	   1022
           1190	    979	   1024
           1191	    980	   1029
           1192	    974	   1036
           1193	    973	   1040
           1194	    974	   1041
           1195	    980	   1043
           1196	    979	   1046
           1197	    976	   1049
           1198	    974	   1046
           1199	    971	   1046
           1200	    969	   1046
           1201	    974	   1045
           1202	    972	   1048
           1203	    967	   1048
           1204	    964	   1049
           1205	    966	   1047
           1206	    966	   1046
           1207	    971	   1043
           1208	    972	   1046
           1209	    971	   1047
           1210	    969	   1046
           1211	    968	   1044
           1212	    967	   1039
           1213	    973	   1043
           1214	    977	   1047
           1215	    971	   1047
           1216	    970	   1045
           1217	    969	   1041
           1218	    970	   1040
           1219	    974	   1042
           1220	    979	   1043
           1221	    980	   1045
           1222	    977	   1045
           1223	    976	   1042
           1224	    976	   1037
           1225	    978	   1039
           1226	    982	   1041
           1227	    983	   1041
           1228	    980	   1038
           1229	    982	   1036
           1230	    985	   1033
           1231	    986	   1034
           1232	    989	   1036
           1233	    992	   1036
           1234	    992	   1033
           1235	    991	   1031
           1236	    993	   1026
           1237	    998	   1028
           1238	    997	   1031
           1239	    999	   1031
           1240	   1001	   1027
           1241	   1002	   1023
           1242	   1002	   1021
           1243	   1008	   1019
           1244	   1011	   1018
           1245	   1014	   1020
           1246	   1012	   1016
           1247	   1014	   1011
           1248	   1015	   1009
           1249	   1023	   1007
           1250	   1027	   1008
           1251	   1028	   1006
           1252	   1029	   1003
           1253	   1027	    997
           1254	   1031	    995
           1255	   1037	    995
           1256	   1045	    994
           1257	   1047	    993
           1258	   1045	    991
           1259	   1043	    986
           1260	   1049	    988
           1261	   1052	    984
           1262	   1058	    987
           1263	   1057	    988
           1264	   1055	    986
           1265	   1054	    983
           1266	   1055	    981
           1267	   1060	    982
           1268	   1063	    983
           1269	   1067	    988
           1270	   1064	    986
           1271	   1065	    987
           1272	   1065	    986
           1273	   1066	    989
           1274	   1067	    993
           1275	   1068	    997
           1276	   1061	    998
           1277	   1059	    999
           1278	   1058	   1000
           1279	   1058	   1006
           1280	   1060	   1012
           1281	   1056	   1016
           1282	   1050	   1019
           1283	   1044	   1019
           1284	   1038	   1021
           1285	   1034	   1026
           1286	   1031	   1029
           1287	   1029	   1032
           1288	   1026	   1036
           1289	   1021	   1034
           1290	   1017	   1034
           1291	   1015	   1041
           1292	   1012	   1043
           1293	   1011	   1044
           1294	   1008	   1044
           1295	   1006	   1044
           1296	   1006	   1042
           1297	   1005	   1044
           1298	   1007	   1047
           1299	   1006	   1048
           1300	   1005	   1049
           1301	   1002	   1047
           1302	   1002	   1047
           1303	   1003	   1048
           1304	   1006	   1050
           1305	   1005	   1050
           1306	   1000	   1050
           1307	   1000	   1049
           1308	    999	   1047
           1309	   1003	   1047
           1310	   1004	   1049
           1311	   1003	   1049
           1312	   1003	   1048
           1313	   1004	   1046
           1314	   1002	   1043
           1315	   1004	   1043
           1316	   1004	   1045
           1317	   1002	   1047
           1318	   1001	   1045
           1319	   1000	   1040
           1320	   1000	   1039
           1321	   1002	   1041
           1322	   1006	   1045
           1323	   1004	   1044
           1324	   1001	   1044
           1325	   1001	   1041
           1326	   1003	   1038
           1327	   1005	   1039
           1328	   1006	   1041
           1329	   1006	   1043
           1330	   1004	   1042
           1331	   1003	   1042
           1332	   1006	   1039
           1333	   1004	   1040
           1334	   1010	   1043
           1335	   1009	   1043
           1336	   1006	   1045
