       sample #	   MLII	     V1
            138	    950	   1041
            139	    953	   1039
            140	    950	   1040
            141	    953	   1044
            142	    953	   1047
            143	    953	   1046
            144	    954	   1042
            145	    953	   1040
            146	    952	   1040
            147	    952	   1043
            148	    954	   1049
            149	    957	   1047
            150	    958	   1043
            151	    957	   1042
            152	    955	   1046
            153	    958	   1053
            154	    962	   1059
            155	    962	   1066
            156	    963	   1074
            157	    957	   1079
            158	    949	   1078
            159	    944	   1082
            160	    941	   1080
            161	    940	   1069
            162	    946	   1053
            163	    954	   1031
            164	    984	   1009
            165	   1042	    990
            166	   1122	    978
            167	   1216	    965
            168	   1302	    965
            169	   1375	    971
            170	   1422	    987
            171	   1442	   1011
            172	   1434	   1023
            173	   1368	   1032
            174	   1240	   1030
            175	   1112	   1025
            176	    984	   1027
            177	    896	   1034
            178	    905	   1041
            179	    926	   1045
            180	    932	   1044
            181	    925	   1042
            182	    921	   1041
            183	    924	   1044
            184	    931	   1045
            185	    936	   1049
            186	    938	   1047
            187	    949	   1045
            188	    955	   1046
            189	    963	   1050
            190	    966	   1052
            191	    974	   1050
            192	    974	   1047
            193	    970	   1046
            194	    967	   1046
            195	    968	   1048
            196	    973	   1048
            197	    977	   1048
            198	    973	   1046
            199	    972	   1044
            200	    973	   1045
            201	    974	   1049
            202	    975	   1051
            203	    978	   1050
            204	    978	   1046
            205	    974	   1047
            206	    972	   1047
            207	    974	   1048
            208	    979	   1050
            209	    981	   1050
            210	    980	   1049
            211	    976	   1044
            212	    977	   1045
            213	    977	   1046
            214	    982	   1050
            215	    985	   1046
            216	    984	   1045
            217	    981	   1044
            218	    981	   1046
            219	    982	   1047
            220	    985	   1049
            221	    985	   1047
            222	    982	   1046
            223	    980	   1045
            224	    981	   1045
            225	    985	   1047
            226	    989	   1050
            227	    991	   1048
            228	    987	   1045
            229	    986	   1047
            230	    985	   1045
            231	    985	   1045
            232	    989	   1050
            233	    990	   1050
            234	    992	   1046
            235	    990	   1043
            236	    986	   1045
            237	    989	   1049
            238	    994	   1052
            239	    997	   1049
            240	    996	   1047
            241	    997	   1046
            242	    995	   1046
            243	    998	   1047
            244	   1001	   1050
            245	   1003	   1047
            246	   1004	   1047
            247	   1004	   1045
            248	   1001	   1045
            249	   1005	   1047
            250	   1012	   1051
            251	   1014	   1047
            252	   1013	   1047
            253	   1014	   1042
            254	   1014	   1043
            255	   1018	   1048
            256	   1022	   1046
            257	   1024	   1050
            258	   1027	   1046
            259	   1023	   1043
            260	   1029	   1043
            261	   1031	   1045
            262	   1036	   1044
            263	   1041	   1044
            264	   1045	   1043
            265	   1044	   1040
            266	   1046	   1042
            267	   1050	   1045
            268	   1058	   1045
            269	   1065	   1046
            270	   1067	   1042
            271	   1071	   1041
            272	   1074	   1042
            273	   1081	   1043
            274	   1085	   1046
            275	   1093	   1045
            276	   1096	   1042
            277	   1100	   1038
            278	   1103	   1039
            279	   1111	   1042
            280	   1116	   1043
            281	   1123	   1041
            282	   1127	   1041
            283	   1131	   1037
            284	   1132	   1038
            285	   1140	   1038
            286	   1149	   1040
            287	   1155	   1038
            288	   1158	   1034
            289	   1162	   1035
            290	   1164	   1036
            291	   1170	   1040
            292	   1174	   1040
            293	   1181	   1041
            294	   1185	   1038
            295	   1184	   1038
            296	   1183	   1036
            297	   1185	   1042
            298	   1186	   1043
            299	   1182	   1043
            300	   1176	   1043
            301	   1168	   1039
            302	   1159	   1041
            303	   1150	   1042
            304	   1140	   1046
            305	   1134	   1045
            306	   1120	   1046
            307	   1108	   1043
            308	   1091	   1045
            309	   1081	   1048
            310	   1070	   1050
            311	   1058	   1051
            312	   1045	   1046
            313	   1032	   1044
            314	   1016	   1043
            315	   1009	   1045
            316	   1004	   1047
            317	    997	   1045
            318	    988	   1047
            319	    978	   1045
            320	    972	   1044
            321	    969	   1047
            322	    968	   1048
            323	    970	   1047
            324	    965	   1045
            325	    959	   1043
            326	    953	   1043
            327	    954	   1045
            328	    954	   1047
            329	    954	   1048
            330	    950	   1047
            331	    946	   1043
            332	    945	   1044
            333	    946	   1046
            334	    948	   1046
            335	    947	   1048
            336	    948	   1044
            337	    942	   1046
            338	    942	   1044
            339	    941	   1050
            340	    942	   1049
            341	    946	   1047
            342	    945	   1048
            343	    942	   1044
            344	    939	   1045
            345	    941	   1048
            346	    944	   1051
            347	    947	   1048
            348	    945	   1048
            349	    942	   1046
            350	    940	   1043
            351	    943	   1047
            352	    944	   1051
            353	    946	   1050
            354	    944	   1047
            355	    943	   1045
            356	    939	   1047
            357	    938	   1048
            358	    945	   1052
            359	    945	   1051
            360	    944	   1048
            361	    939	   1047
            362	    940	   1046
            363	    939	   1050
            364	    944	   1053
            365	    945	   1050
            366	    945	   1050
            367	    943	   1048
            368	    940	   1048
            369	    940	   1051
            370	    940	   1054
            371	    943	   1050
            372	    942	   1049
            373	    942	   1047
            374	    938	   1047
            375	    940	   1051
            376	    943	   1052
            377	    944	   1052
            378	    940	   1049
            379	    939	   1048
            380	    937	   1050
            381	    938	   1052
            382	    940	   1051
            383	    944	   1054
            384	    942	   1052
            385	    936	   1050
            386	    936	   1050
            387	    938	   1053
            388	    940	   1054
            389	    938	   1054
            390	    936	   1052
            391	    933	   1048
            392	    933	   1049
            393	    933	   1051
            394	    937	   1055
            395	    939	   1054
            396	    936	   1050
            397	    933	   1049
            398	    931	   1051
            399	    933	   1054
            400	    935	   1057
            401	    938	   1055
            402	    933	   1051
            403	    930	   1050
            404	    930	   1052
            405	    931	   1055
            406	    932	   1056
            407	    934	   1054
            408	    932	   1053
            409	    933	   1052
            410	    931	   1051
            411	    932	   1055
            412	    932	   1059
            413	    934	   1057
            414	    933	   1055
            415	    930	   1054
            416	    928	   1053
            417	    928	   1056
            418	    932	   1057
            419	    934	   1059
            420	    934	   1055
            421	    931	   1054
            422	    930	   1055
            423	    930	   1059
            424	    933	   1061
            425	    936	   1062
            426	    934	   1057
            427	    932	   1055
            428	    930	   1056
            429	    932	   1058
            430	    933	   1059
            431	    932	   1059
            432	    934	   1060
            433	    931	   1055
            434	    928	   1058
            435	    931	   1061
            436	    935	   1063
            437	    935	   1063
            438	    933	   1061
            439	    929	   1058
            440	    931	   1061
            441	    930	   1063
            442	    935	   1066
            443	    934	   1063
            444	    933	   1062
            445	    931	   1062
            446	    929	   1061
            447	    934	   1066
            448	    933	   1067
            449	    937	   1066
            450	    933	   1065
            451	    929	   1064
            452	    930	   1067
            453	    932	   1066
            454	    932	   1070
            455	    934	   1069
            456	    936	   1068
            457	    930	   1066
            458	    934	   1065
            459	    933	   1069
            460	    937	   1072
            461	    938	   1072
            462	    938	   1070
            463	    935	   1067
            464	    935	   1070
            465	    933	   1070
            466	    938	   1074
            467	    940	   1075
            468	    939	   1072
            469	    934	   1068
            470	    935	   1070
            471	    935	   1074
            472	    939	   1075
            473	    939	   1077
            474	    935	   1073
            475	    938	   1071
            476	    932	   1074
            477	    937	   1076
            478	    936	   1078
            479	    938	   1078
            480	    937	   1075
            481	    935	   1073
            482	    935	   1077
            483	    937	   1076
            484	    937	   1080
            485	    938	   1079
            486	    939	   1077
            487	    934	   1076
            488	    935	   1076
            489	    938	   1080
            490	    939	   1081
            491	    940	   1082
            492	    939	   1080
            493	    937	   1078
            494	    937	   1078
            495	    937	   1082
            496	    940	   1084
            497	    943	   1084
            498	    939	   1083
            499	    937	   1080
            500	    936	   1079
            501	    939	   1084
            502	    942	   1087
            503	    944	   1083
            504	    944	   1084
            505	    941	   1081
            506	    939	   1086
            507	    940	   1087
            508	    943	   1089
            509	    944	   1089
            510	    941	   1089
            511	    941	   1086
            512	    940	   1087
            513	    940	   1087
            514	    943	   1093
            515	    946	   1094
            516	    943	   1093
            517	    941	   1094
            518	    943	   1095
            519	    943	   1100
            520	    948	   1102
            521	    952	   1102
            522	    953	   1098
            523	    952	   1095
            524	    952	   1095
            525	    957	   1097
            526	    957	   1099
            527	    959	   1096
            528	    959	   1093
            529	    960	   1087
            530	    961	   1088
            531	    962	   1089
            532	    963	   1093
            533	    963	   1094
            534	    963	   1093
            535	    959	   1093
            536	    955	   1095
            537	    958	   1097
            538	    962	   1100
            539	    961	   1098
            540	    958	   1097
            541	    954	   1098
            542	    949	   1101
            543	    950	   1102
            544	    949	   1102
            545	    950	   1100
            546	    951	   1097
            547	    949	   1099
            548	    945	   1098
            549	    947	   1101
            550	    950	   1106
            551	    954	   1104
            552	    951	   1101
            553	    949	   1103
            554	    947	   1103
            555	    952	   1105
            556	    951	   1107
            557	    952	   1105
            558	    954	   1105
            559	    951	   1104
            560	    951	   1106
            561	    953	   1110
            562	    955	   1112
            563	    958	   1113
            564	    959	   1114
            565	    957	   1116
            566	    957	   1122
            567	    959	   1131
            568	    958	   1143
            569	    959	   1149
            570	    953	   1152
            571	    945	   1152
            572	    937	   1149
            573	    933	   1143
            574	    938	   1132
            575	    952	   1112
            576	    976	   1090
            577	   1024	   1066
            578	   1096	   1047
            579	   1194	   1036
            580	   1292	   1038
            581	   1370	   1045
            582	   1424	   1060
            583	   1446	   1077
            584	   1427	   1094
            585	   1365	   1107
            586	   1237	   1110
            587	   1109	   1107
            588	    981	   1105
            589	    892	   1112
            590	    903	   1118
            591	    925	   1124
            592	    934	   1130
            593	    931	   1128
            594	    924	   1124
            595	    925	   1125
            596	    928	   1126
            597	    936	   1132
            598	    948	   1134
            599	    961	   1134
            600	    967	   1130
            601	    970	   1131
            602	    971	   1130
            603	    972	   1133
            604	    976	   1137
            605	    976	   1136
            606	    977	   1134
            607	    970	   1134
            608	    973	   1136
            609	    973	   1136
            610	    976	   1140
            611	    979	   1138
            612	    980	   1136
            613	    977	   1134
            614	    977	   1134
            615	    978	   1140
            616	    983	   1141
            617	    982	   1140
            618	    984	   1138
            619	    981	   1137
            620	    978	   1138
            621	    981	   1140
            622	    984	   1143
            623	    984	   1142
            624	    984	   1141
            625	    982	   1138
            626	    986	   1142
            627	    986	   1142
            628	    987	   1149
            629	    990	   1145
            630	    992	   1142
            631	    989	   1142
            632	    988	   1139
            633	    993	   1144
            634	    995	   1148
            635	    996	   1146
            636	    996	   1147
            637	    991	   1144
            638	    994	   1145
            639	    991	   1147
            640	    996	   1149
            641	    998	   1150
            642	    999	   1145
            643	    996	   1145
            644	    995	   1147
            645	    997	   1150
            646	    998	   1153
            647	   1002	   1151
            648	   1002	   1145
            649	   1003	   1144
            650	   1004	   1145
            651	   1004	   1150
            652	   1010	   1152
            653	   1014	   1151
            654	   1015	   1149
            655	   1013	   1147
            656	   1012	   1148
            657	   1017	   1153
            658	   1020	   1155
            659	   1025	   1155
            660	   1026	   1151
            661	   1025	   1149
            662	   1025	   1151
            663	   1027	   1154
            664	   1035	   1157
            665	   1035	   1154
            666	   1039	   1152
            667	   1040	   1148
            668	   1042	   1151
            669	   1048	   1155
            670	   1051	   1156
            671	   1059	   1154
            672	   1061	   1153
            673	   1062	   1150
            674	   1062	   1152
            675	   1066	   1155
            676	   1075	   1154
            677	   1079	   1154
            678	   1086	   1152
            679	   1087	   1152
            680	   1092	   1149
            681	   1098	   1153
            682	   1107	   1156
            683	   1114	   1155
            684	   1119	   1153
            685	   1125	   1151
            686	   1129	   1152
            687	   1134	   1154
            688	   1145	   1155
            689	   1152	   1153
            690	   1157	   1152
            691	   1160	   1150
            692	   1162	   1151
            693	   1168	   1154
            694	   1178	   1154
            695	   1183	   1155
            696	   1185	   1153
            697	   1189	   1152
            698	   1192	   1151
            699	   1195	   1154
            700	   1200	   1159
            701	   1203	   1159
            702	   1196	   1158
            703	   1191	   1157
            704	   1188	   1157
            705	   1182	   1159
            706	   1176	   1162
            707	   1169	   1165
            708	   1157	   1162
            709	   1143	   1160
            710	   1127	   1163
            711	   1115	   1164
            712	   1103	   1166
            713	   1092	   1164
            714	   1080	   1164
            715	   1065	   1162
            716	   1049	   1163
            717	   1041	   1165
            718	   1034	   1167
            719	   1025	   1169
            720	   1011	   1166
            721	   1003	   1165
            722	    997	   1163
            723	    993	   1168
            724	    990	   1168
            725	    989	   1168
            726	    982	   1167
            727	    976	   1165
            728	    973	   1166
            729	    973	   1168
            730	    973	   1171
            731	    971	   1169
            732	    968	   1168
            733	    964	   1163
            734	    963	   1166
            735	    966	   1169
            736	    967	   1168
            737	    966	   1169
            738	    963	   1168
            739	    963	   1169
            740	    957	   1166
            741	    960	   1167
            742	    963	   1172
            743	    964	   1170
            744	    966	   1168
            745	    961	   1167
            746	    961	   1167
            747	    961	   1168
            748	    963	   1173
            749	    965	   1170
            750	    963	   1166
            751	    962	   1166
            752	    961	   1169
            753	    962	   1170
            754	    965	   1175
            755	    966	   1175
            756	    964	   1169
            757	    963	   1167
            758	    963	   1168
            759	    962	   1170
            760	    966	   1172
            761	    969	   1172
            762	    966	   1168
            763	    963	   1168
            764	    962	   1170
            765	    966	   1170
            766	    970	   1176
            767	    969	   1173
            768	    967	   1170
            769	    965	   1170
            770	    963	   1166
            771	    966	   1174
            772	    968	   1176
            773	    969	   1175
            774	    968	   1171
            775	    963	   1169
            776	    963	   1168
            777	    966	   1169
            778	    964	   1172
            779	    968	   1173
            780	    967	   1171
            781	    965	   1169
            782	    964	   1169
            783	    966	   1168
            784	    966	   1171
            785	    970	   1168
            786	    965	   1167
            787	    962	   1165
            788	    960	   1166
            789	    962	   1169
            790	    965	   1173
            791	    969	   1173
            792	    966	   1171
            793	    964	   1169
            794	    959	   1168
            795	    962	   1168
            796	    963	   1172
            797	    965	   1169
            798	    965	   1168
            799	    962	   1164
            800	    961	   1168
            801	    961	   1169
            802	    965	   1171
            803	    966	   1167
            804	    965	   1168
            805	    962	   1167
            806	    960	   1167
            807	    959	   1169
            808	    964	   1170
            809	    964	   1170
            810	    964	   1168
            811	    962	   1165
            812	    960	   1167
            813	    963	   1168
            814	    963	   1170
            815	    965	   1167
            816	    965	   1167
            817	    963	   1164
            818	    962	   1167
            819	    962	   1166
            820	    963	   1170
            821	    964	   1169
            822	    965	   1166
            823	    963	   1163
            824	    963	   1163
            825	    964	   1167
            826	    968	   1168
            827	    968	   1169
            828	    967	   1165
            829	    965	   1163
            830	    965	   1163
            831	    964	   1164
            832	    969	   1168
            833	    965	   1167
            834	    968	   1163
            835	    964	   1162
            836	    963	   1162
            837	    965	   1164
            838	    969	   1167
            839	    968	   1165
            840	    971	   1162
            841	    967	   1161
            842	    963	   1161
            843	    966	   1166
            844	    967	   1167
            845	    972	   1167
            846	    969	   1163
            847	    968	   1162
            848	    967	   1161
            849	    969	   1162
            850	    971	   1165
            851	    970	   1164
            852	    970	   1164
            853	    965	   1161
            854	    966	   1160
            855	    965	   1163
            856	    971	   1165
            857	    973	   1161
            858	    973	   1159
            859	    967	   1157
            860	    967	   1157
            861	    967	   1161
            862	    972	   1162
            863	    973	   1162
            864	    973	   1160
            865	    970	   1159
            866	    967	   1157
            867	    970	   1159
            868	    974	   1163
            869	    972	   1161
            870	    973	   1160
            871	    970	   1158
            872	    967	   1158
            873	    971	   1158
            874	    974	   1164
            875	    976	   1159
            876	    975	   1160
            877	    970	   1157
            878	    971	   1158
            879	    973	   1158
            880	    976	   1163
            881	    978	   1160
            882	    977	   1156
            883	    973	   1155
            884	    970	   1155
            885	    973	   1159
            886	    974	   1159
            887	    980	   1160
            888	    977	   1155
            889	    971	   1154
            890	    974	   1156
            891	    972	   1156
            892	    976	   1158
            893	    979	   1157
            894	    979	   1154
            895	    977	   1156
            896	    976	   1156
            897	    977	   1154
            898	    978	   1158
            899	    979	   1155
            900	    979	   1154
            901	    976	   1151
            902	    975	   1152
            903	    977	   1154
            904	    980	   1159
            905	    981	   1156
            906	    980	   1154
            907	    980	   1156
            908	    979	   1156
            909	    980	   1163
            910	    985	   1163
            911	    989	   1159
            912	    989	   1158
            913	    988	   1152
            914	    988	   1151
            915	    989	   1154
            916	    990	   1153
            917	    994	   1151
            918	    994	   1147
            919	    996	   1143
            920	    995	   1144
            921	    994	   1149
            922	    998	   1149
            923	    998	   1150
            924	    997	   1146
            925	    997	   1146
            926	    994	   1143
            927	    994	   1148
            928	    993	   1148
            929	    993	   1148
            930	    990	   1144
            931	    985	   1140
            932	    981	   1144
            933	    982	   1146
            934	    987	   1147
            935	    988	   1146
            936	    985	   1146
            937	    982	   1142
            938	    980	   1143
            939	    982	   1147
            940	    988	   1148
            941	    990	   1146
            942	    987	   1144
            943	    983	   1142
            944	    983	   1143
            945	    984	   1146
            946	    988	   1147
            947	    989	   1148
            948	    988	   1147
            949	    987	   1143
            950	    988	   1146
            951	    992	   1155
            952	    996	   1168
            953	    995	   1173
            954	    992	   1176
            955	    979	   1177
            956	    972	   1175
            957	    965	   1172
            958	    966	   1165
            959	    972	   1146
            960	    991	   1125
            961	   1030	   1101
            962	   1102	   1082
            963	   1199	   1069
            964	   1301	   1067
            965	   1383	   1076
            966	   1434	   1093
            967	   1446	   1115
            968	   1406	   1129
            969	   1302	   1139
            970	   1174	   1137
            971	   1046	   1136
            972	    918	   1136
            973	    926	   1138
            974	    950	   1141
            975	    958	   1143
            976	    960	   1146
            977	    956	   1143
            978	    956	   1141
            979	    958	   1140
            980	    963	   1140
            981	    976	   1144
            982	    992	   1146
            983	   1000	   1144
            984	   1004	   1143
            985	   1003	   1138
            986	   1000	   1140
            987	   1003	   1142
            988	   1005	   1143
            989	   1009	   1144
            990	   1007	   1138
            991	   1004	   1138
            992	   1004	   1139
            993	   1003	   1139
            994	   1010	   1142
            995	   1011	   1140
            996	   1012	   1140
            997	   1008	   1137
            998	   1005	   1137
            999	   1013	   1143
           1000	   1016	   1139
           1001	   1016	   1137
           1002	   1013	   1133
           1003	   1012	   1136
           1004	   1012	   1140
           1005	   1016	   1140
           1006	   1018	   1140
           1007	   1018	   1136
           1008	   1016	   1132
           1009	   1011	   1132
           1010	   1016	   1134
           1011	   1019	   1136
           1012	   1019	   1134
           1013	   1021	   1134
           1014	   1020	   1134
           1015	   1019	   1134
           1016	   1022	   1136
           1017	   1024	   1138
           1018	   1028	   1137
           1019	   1025	   1132
           1020	   1024	   1131
           1021	   1025	   1131
           1022	   1027	   1132
           1023	   1030	   1135
           1024	   1033	   1134
           1025	   1036	   1132
           1026	   1031	   1129
           1027	   1028	   1128
           1028	   1031	   1133
           1029	   1035	   1132
           1030	   1036	   1130
           1031	   1034	   1127
           1032	   1035	   1127
           1033	   1036	   1129
           1034	   1039	   1130
           1035	   1042	   1132
           1036	   1044	   1128
           1037	   1045	   1125
           1038	   1045	   1125
           1039	   1044	   1126
           1040	   1047	   1128
           1041	   1054	   1128
           1042	   1056	   1127
           1043	   1057	   1123
           1044	   1058	   1123
           1045	   1058	   1122
           1046	   1060	   1123
           1047	   1066	   1124
           1048	   1070	   1124
           1049	   1075	   1119
           1050	   1074	   1118
           1051	   1074	   1118
           1052	   1078	   1122
           1053	   1084	   1124
           1054	   1092	   1123
           1055	   1093	   1119
           1056	   1094	   1116
           1057	   1094	   1115
           1058	   1101	   1118
           1059	   1106	   1121
           1060	   1114	   1118
           1061	   1116	   1112
           1062	   1119	   1110
           1063	   1123	   1112
           1064	   1130	   1114
           1065	   1137	   1114
           1066	   1142	   1113
           1067	   1147	   1111
           1068	   1149	   1107
           1069	   1153	   1106
           1070	   1159	   1108
           1071	   1165	   1111
           1072	   1171	   1109
           1073	   1175	   1107
           1074	   1177	   1102
           1075	   1184	   1103
           1076	   1186	   1105
           1077	   1193	   1106
           1078	   1200	   1106
           1079	   1200	   1103
           1080	   1203	   1102
           1081	   1204	   1103
           1082	   1208	   1105
           1083	   1212	   1108
           1084	   1212	   1107
           1085	   1210	   1108
           1086	   1203	   1107
           1087	   1194	   1108
           1088	   1188	   1111
           1089	   1183	   1114
           1090	   1175	   1115
           1091	   1163	   1114
           1092	   1149	   1111
           1093	   1134	   1112
           1094	   1126	   1113
           1095	   1114	   1116
           1096	   1104	   1115
           1097	   1089	   1113
           1098	   1078	   1110
           1099	   1065	   1111
           1100	   1052	   1115
           1101	   1047	   1113
           1102	   1042	   1112
           1103	   1030	   1110
           1104	   1021	   1109
           1105	   1015	   1112
           1106	   1010	   1111
           1107	   1007	   1113
           1108	   1005	   1110
           1109	    999	   1110
           1110	    992	   1108
           1111	    989	   1107
           1112	    987	   1111
           1113	    986	   1114
           1114	    985	   1111
           1115	    983	   1108
           1116	    978	   1107
           1117	    974	   1108
           1118	    974	   1111
           1119	    978	   1113
           1120	    977	   1111
           1121	    976	   1108
           1122	    974	   1106
           1123	    973	   1106
           1124	    971	   1108
           1125	    975	   1112
           1126	    977	   1108
           1127	    976	   1105
           1128	    971	   1103
           1129	    970	   1104
           1130	    971	   1106
           1131	    975	   1109
           1132	    976	   1105
           1133	    976	   1103
           1134	    973	   1099
           1135	    971	   1102
           1136	    972	   1104
           1137	    976	   1107
           1138	    976	   1104
           1139	    973	   1101
           1140	    969	   1101
           1141	    972	   1102
           1142	    970	   1103
           1143	    973	   1105
           1144	    973	   1104
           1145	    971	   1104
           1146	    972	   1098
           1147	    972	   1100
           1148	    972	   1102
           1149	    974	   1106
           1150	    977	   1101
           1151	    975	   1101
           1152	    971	   1097
           1153	    971	   1100
           1154	    973	   1103
           1155	    973	   1104
           1156	    974	   1102
           1157	    974	   1097
           1158	    971	   1099
           1159	    972	   1096
           1160	    971	   1102
           1161	    973	   1102
           1162	    974	   1101
           1163	    974	   1098
           1164	    971	   1094
           1165	    971	   1098
           1166	    970	   1098
           1167	    972	   1099
           1168	    972	   1096
           1169	    972	   1096
           1170	    970	   1094
           1171	    966	   1095
           1172	    969	   1097
           1173	    970	   1101
           1174	    971	   1098
           1175	    969	   1094
           1176	    966	   1092
           1177	    964	   1091
           1178	    963	   1094
           1179	    965	   1096
           1180	    967	   1095
           1181	    967	   1094
           1182	    962	   1092
           1183	    962	   1092
           1184	    962	   1094
           1185	    964	   1096
           1186	    964	   1094
           1187	    965	   1093
           1188	    962	   1090
           1189	    960	   1089
           1190	    960	   1093
           1191	    963	   1095
           1192	    963	   1093
           1193	    961	   1090
           1194	    956	   1090
           1195	    956	   1088
           1196	    954	   1091
           1197	    958	   1093
           1198	    959	   1091
           1199	    956	   1089
           1200	    952	   1087
           1201	    952	   1087
           1202	    955	   1089
           1203	    957	   1091
           1204	    957	   1089
           1205	    958	   1088
           1206	    955	   1085
           1207	    954	   1084
           1208	    954	   1088
           1209	    955	   1088
           1210	    955	   1088
           1211	    954	   1085
           1212	    954	   1081
           1213	    953	   1081
           1214	    955	   1087
           1215	    957	   1087
           1216	    960	   1086
           1217	    956	   1084
           1218	    953	   1081
           1219	    951	   1082
           1220	    950	   1084
           1221	    953	   1086
           1222	    954	   1085
           1223	    955	   1083
           1224	    954	   1078
           1225	    952	   1080
           1226	    947	   1083
           1227	    952	   1084
           1228	    956	   1085
           1229	    951	   1081
           1230	    950	   1079
           1231	    952	   1078
           1232	    951	   1082
           1233	    951	   1084
           1234	    955	   1082
           1235	    950	   1078
           1236	    950	   1079
           1237	    948	   1080
           1238	    949	   1082
           1239	    951	   1082
           1240	    953	   1081
           1241	    953	   1078
           1242	    948	   1075
           1243	    948	   1075
           1244	    951	   1076
           1245	    952	   1079
           1246	    953	   1080
           1247	    950	   1079
           1248	    950	   1075
           1249	    948	   1075
           1250	    949	   1079
           1251	    951	   1079
           1252	    952	   1078
           1253	    951	   1075
           1254	    945	   1074
           1255	    946	   1074
           1256	    948	   1077
           1257	    947	   1079
           1258	    951	   1075
           1259	    950	   1074
           1260	    948	   1072
           1261	    945	   1074
           1262	    947	   1074
           1263	    949	   1077
           1264	    951	   1077
           1265	    950	   1079
           1266	    950	   1075
           1267	    947	   1077
           1268	    949	   1082
           1269	    956	   1083
           1270	    957	   1081
           1271	    960	   1077
           1272	    959	   1073
           1273	    957	   1071
           1274	    957	   1071
           1275	    959	   1071
           1276	    966	   1067
           1277	    966	   1064
           1278	    965	   1063
           1279	    961	   1063
           1280	    960	   1068
           1281	    962	   1070
           1282	    962	   1068
           1283	    961	   1067
           1284	    958	   1064
           1285	    954	   1067
           1286	    952	   1068
           1287	    952	   1072
           1288	    952	   1068
           1289	    945	   1064
           1290	    941	   1065
           1291	    936	   1063
           1292	    939	   1068
           1293	    940	   1070
           1294	    944	   1068
           1295	    943	   1067
           1296	    937	   1064
           1297	    938	   1063
           1298	    939	   1065
           1299	    944	   1066
           1300	    944	   1066
           1301	    945	   1064
           1302	    940	   1062
           1303	    939	   1061
           1304	    941	   1063
           1305	    944	   1065
           1306	    944	   1063
           1307	    944	   1064
           1308	    942	   1064
           1309	    943	   1067
           1310	    946	   1073
           1311	    947	   1081
           1312	    948	   1090
           1313	    942	   1094
           1314	    937	   1098
           1315	    926	   1098
           1316	    923	   1100
           1317	    922	   1094
           1318	    922	   1080
           1319	    930	   1059
           1320	    953	   1036
           1321	   1004	   1014
           1322	   1083	    992
           1323	   1178	    980
           1324	   1272	    978
           1325	   1353	    983
           1326	   1398	   1000
           1327	   1414	   1023
           1328	   1394	   1040
           1329	   1322	   1053
           1330	   1194	   1052
           1331	   1066	   1049
           1332	    938	   1050
